Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ART1	405.489772593126	0.000273544411069933	0.000131616726148344	2.07834079356772	0.0376779816959939	0.0669830785706557
CHRNA10	405.489772593126	0.000142524852286814	7.60868839312265e-05	1.87318556001898	0.0610427656212529	0.139526321420007
NUP98	405.489772593126	-8.05637140733006e-05	3.30412197053756e-05	-2.43827905845114	0.0147573768067571	0.0429305507105662
PGAP2	405.489772593126	0.000897085740190221	0.000347356336388424	2.58260940196892	0.00980562677790314	0.0184576504054647
RHOG	405.489772593126	-0.000543729525417743	9.78844638995594e-05	-5.55480924915389	2.77915081299713e-08	2.96442753386361e-07
STIM1	405.489772593126	-6.63796437944567e-05	1.49200748754191e-05	-4.44901546062732	8.62648071551188e-06	9.20157942987934e-05
RRM1	405.489772593126	-2.79109848381482e-06	8.81210465133737e-05	-0.0316734604756564	0.974732459736731	0.999999909738499
TRIM21	405.489772593126	-0.00191280897038416	0.000705763128626296	-2.71027047574343	0.00672283604649881	0.0126547502051742
TRIM68	405.489772593126	-0.00154216199205541	0.000368993117879984	-4.17937873994983	2.92306528502736e-05	0.000467690445604378
HBB	405.489772593126	-1.20359105456403e-05	1.19728663030041e-05	-1.00526559313707	0.31476897805344	0.387407972988849
TRIM22	405.489772593126	-0.00022378865802576	0.000173628695808985	-1.28889212110398	0.197435593554705	0.23399774050928
FAM160A2	405.489772593126	-0.000487541327471017	0.000159476573585472	-3.05713445247629	0.00223464016700979	0.00420638149084196
PRKCDBP	405.489772593126	9.07537194926251e-05	0.000181460371329143	0.500129691281249	0.616983760806383	0.759364628684779
SMPD1	NA	NA	NA	NA	NA	NA
APBB1	405.489772593126	-0.000454562176579057	8.07102443283289e-05	-5.63202577766833	1.78105053798783e-08	5.69936172156107e-07
TRIM3	405.489772593126	-0.00115121442216895	0.000210703465232529	-5.46367104545949	4.66387448825146e-08	7.46219918120233e-07
ARFIP2	405.489772593126	-0.000912331680563849	0.000188035432156101	-4.8519136532016	1.22275860655608e-06	3.00986733921497e-06
TIMM10B	405.489772593126	-0.000736050505675925	0.000300375014558508	-2.4504385185225	0.0142682327190764	0.0207537930459293
DNHD1	405.489772593126	-0.000845514509510075	0.000185289141280393	-4.56321673071267	5.03757636074113e-06	1.15144602531226e-05
RRP8	405.489772593126	-0.00102906310933337	0.000205535766817936	-5.00673496036779	5.53610729814158e-07	1.47629527950442e-06
ILK	405.489772593126	-0.000149448739645235	5.64585524042072e-05	-2.64705227607109	0.00811968000182416	0.0136752505293881
TAF10	405.489772593126	-0.000351685684465208	0.000101381785724882	-3.46892375144753	0.000522547735799586	0.00104509547159917
TPP1	405.489772593126	-0.000233046142339364	6.80342672632238e-05	-3.42542297747856	0.000613842953817263	0.00140306960872517
DCHS1	405.489772593126	0.000581174773806085	0.000234087471438943	2.48272481322296	0.0130381766998441	0.0261648619784105
MRPL17	NA	NA	NA	NA	NA	NA
OLFML1	405.489772593126	0.00102755260013909	0.000464340285718643	2.21293011126265	0.0269024643574443	0.0573919239625478
PPFIBP2	405.489772593126	-0.000348359232888039	0.000110615482651823	-3.14928095540247	0.00163672757239349	0.00288101801068307
EIF3F	405.489772593126	-4.72675151381453e-05	2.27930677691677e-05	-2.073767147838	0.0381009416089849	0.243846026297503
TUB	405.489772593126	0.00125242257786416	0.000411730189287118	3.04185267549275	0.00235126943507875	0.00442591893661881
RIC3	405.489772593126	-0.000552034216914727	0.000264636788566776	-2.08600708882708	0.0369779809398692	0.0537861540943552
LMO1	405.489772593126	0.000487989678494043	0.00026608800774919	1.8339408927967	0.06666276854422	0.096964026973411
STK33	405.489772593126	0.00322369239720439	0.000826824475656388	3.89888361087183	9.66372085606509e-05	0.000386548834242604
TRIM66	NA	NA	NA	NA	NA	NA
RPL27A	405.489772593126	-3.15674106899896e-05	9.90721194620637e-06	-3.18630618395898	0.00144102003502047	0.00354712624005038
ST5	405.489772593126	-0.000120004170923099	0.00015692209389605	-0.764737252375647	0.444428018741181	0.665181740279083
AKIP1	405.489772593126	0.000122484790488085	0.000314609269045967	0.389323527750826	0.697036833916987	0.85789148789783
